english,gemma2:9b_rag,gemma2:9b_rag_scores,gemma2:9b_std,gemma2:9b_std_scores
Red light therapy face mask to reduce wrinkles and significantly improve firmness and elasticity.,La nueva generación de máscaras faciales LED de silicona flexi-fit.,-0.5528784990310669,Mascarilla facial de terapia con luz roja para reducir las arrugas y mejorar significativamente la firmeza y elasticidad.,0.5211038589477539
FAQ™ 202 Bundle,FAQ™ 202 Bundle,0.6168599128723145,FAQ™ 202 Bundle,0.6159868836402893
FAQ™ 502,FAQ™ 502,0.7941854596138,Preguntas frecuentes™ 502,0.16624769568443298
"The world's first full-spectrum red light therapy with NIR. Mimics the sun’s natural healing wavelengths, delivering broad and narrow light while filtering out UV and blue.","El primer dispositivo del mundo de terapia con luz roja de espectro completo para el rejuvenecimiento de la piel. Aprovecha el poder reparador de la luz solar, pero sin los rayos dañinos.",0.24791093170642853,"La primera terapia de luz roja de espectro completo del mundo con NIR. Imita los longitudes de onda de curación naturales del sol, entregando luz amplia y estrecha mientras filtra la luz UV y azul.",0.1034112423658371
FAQ™ 501,FAQ™ 501,0.8282101154327393,Preguntas frecuentes™ 501,0.22224172949790955
"The world’s first full spectrum red light therapy device for skin rejuvenation. Harnesses the healing power of sunlight, minus the harmful rays.","El primer dispositivo del mundo de terapia con luz roja de espectro completo para el rejuvenecimiento de la piel. Aprovecha el poder reparador de la luz solar, pero sin los rayos dañinos.",0.4547712206840515,"El primer dispositivo del mundo de terapia con luz roja de espectro completo para la rejuvenecimiento de la piel. Aprovecha el poder curativo del sol, sin los rayos dañinos.",0.37553128600120544
FAQ™ Dual LED Panel,FAQ™ Dual LED Panel,0.8536017537117004,Panel de Doble LED FAQ™,0.30402156710624695
"The gold standard in LED panels. With 5 clinically proven wavelengths, diamond‑shaped lenses & extremely powerful LEDs. Designed for face & body.","El referente en paneles LED. Con 5 longitudes de onda clínicamente probadas, lentes en forma de diamante y LEDs extremadamente potentes. Diseñado para rostro y cuerpo.",0.4426492750644684,"El estándar de oro en paneles LED. Con 5 longitudes de onda clínicamente probadas, lentes en forma de diamante y LEDs extremadamente potentes. Diseñados para rostro y cuerpo.",0.38220536708831787
FAQ™ LED Panel,Panel LED FAQ™,0.594123899936676,Panel LED FAQ™,0.594123899936676
Superior LED panel with 5 clinically proven wavelengths & revolutionary diamond‑shaped lenses. Designed for complete skin coverage.,Panel LED de alta gama con 5 longitudes de onda clínicamente probadas y lentes revolucionarias en forma de diamante. Diseñado para ofrecer una cobertura completa de la piel.,0.5245167016983032,Panel LED superior con 5 longitudes de onda clínicamente probadas y lentes revolucionarios en forma de diamante. Diseñado para una cobertura completa de la piel.,0.2680222690105438
issa™ 4,issa™ 4,0.40938621759414673,issa⁴,-0.0021933279931545258
The world's first hybrid sonic toothbrush. Clinically proven to remove 30% more plaque.,El primer cepillo de dientes sónico híbrido del mundo. Probado clínicamente para eliminar un 30% más de placa.,0.5239325761795044,El primer cepillo dental híbrido sónico del mundo. Clinicamente comprobado que elimina un 30% más de placa.,0.4429592490196228
issa™ 4 plus,issa™ 4 plus,0.45259934663772583,issa™ 4 plus,0.45313188433647156
"With AI-powered intensity control & a revolutionary hybrid brush head for deep cleaning, gum protection, and plaque reduction.","Con control de intensidad impulsado por IA y un cabezal de cepillo híbrido revolucionario para una limpieza profunda, protección de las encías y reducción de la placa.",0.27756252884864807,"Con control de intensidad impulsado por IA y una revolucionaria cabezal de cepillo híbrido para una limpieza profunda, protección de las encías y reducción de la placa.",0.16258615255355835
issa™ 4 smile,issa™ 4 smile Cepillo de dientes sónico híbrido de silicona,-0.2434769868850708,issa™ 4 sonrisa,0.05569855496287346
"Ultra-hygienic hybrid silicone sonic toothbrush, clinically proven to improve oral hygiene by 140% in just 1 month.","Cepillo de dientes sónico híbrido de silicona ultrahigiénico, clínicamente probado para mejorar la higiene bucal en un 140% en tan solo 1 mes.",0.5363521575927734,"Cepillo dental sónico híbrido de silicona ultrahigiénico, clínicamente probado para mejorar la higiene bucal en un 140% en tan solo 1 mes.",0.541964590549469
issa™ 4 baby,issa™ 4 baby,0.4764481484889984,issa™ 4 para bebé,-0.006721209734678268
The toothbrush that makes both you & your baby smile.,El cepillo de dientes que hace sonreír tanto a ti como a tu bebé.,0.6689469218254089,El cepillo de dientes que hace sonreír tanto a ti como a tu bebé.,0.6689469218254089
issa™ baby Brush Head,Cabeza de cepillo issa™ baby,-0.5743293166160583,Cabeza de cepillo para bebé issa™,-0.5767006874084473
Designed with love for your little one. Ultra-soft silicone brush head gently cleans tiny teeth and soothes sensitive gums. Safe for babies 0-3.,Diseñado con amor para tu pequeño. El cabezal de cepillo de silicona ultra suave limpia suavemente los dientes pequeños y calma las encías sensibles. Seguro para bebés de 0 a 3 años.,0.6157663464546204,Diseñado con amor para tu pequeño. La cabezal de cepillo de silicona ultrasuave limpia suavemente los dientes pequeños y calma las encías sensibles. Seguro para bebés de 0 a 3 años.,0.5933914184570312
FAQ™ 402,FAQ™ 402,0.8243088722229004,Preguntas frecuentes™ 402,0.22845140099525452
"The world’s first anti-aging device with dual microcurrent, NIR, and red light therapy - repairing multiple skin layers and deep tissues while strengthening the muscles beneath.","El primer dispositivo antiedad del mundo con microcorrientes duales, terapia NIR y luz roja - reparando múltiples capas de piel y tejidos profundos mientras fortalece los músculos subyacentes.",0.4719633162021637,"El primer dispositivo antienvejecimiento del mundo con terapia de doble microcorriente, luz infrarroja cercana y luz roja - reparando múltiples capas de piel y tejidos profundos mientras fortalece los músculos debajo.",0.33388063311576843
FAQ™ 411,FAQ™ 411,0.7641264796257019,Preguntas frecuentes™ 411,0.11308902502059937
"A microcurrent and red LED body toning device that firms, boosts collagen, enhances microcirculation, and reduces cellulite.","Un dispositivo de tonificación corporal con microcorrientes y LED rojo que reafirma, aumenta el colágeno, mejora la microcirculación y reduce la celulitis.",0.5316266417503357,"Un dispositivo de tonificación corporal con microcorrientes y luz roja LED que reafirma, aumenta el colágeno, mejora la microcirculación y reduce la celulitis.",0.5277608633041382
FAQ™ 401,FAQ™ 401,0.8504143357276917,Preguntas frecuentes™ 401,0.2798551023006439
Dual microcurrent facial device with red and blue LED light therapy that lifts and contours facial muscles while combating wrinkles.,Dispositivo facial de microcorrientes duales con terapia de luz LED roja y azul que reafirma y tonifica los músculos faciales mientras combate las arrugas.,0.3933987617492676,Dispositivo facial dual de microcorriente con terapia de luz LED roja y azul que levanta y define los músculos faciales mientras combate las arrugas.,0.355762243270874
FAQ™ Body Sculpt Serum,FAQ™ Suero Corporal para Moldear,-0.450161874294281,Suero Corporal para Moldear la Figura,-0.61648029088974
"A conductive body serum specifically designed for microcurrent devices. It also helps reduce the appearance of cellulite, leaving the skin smoother and firmer.","Un sérum conductor para cuerpo diseñado específicamente para dispositivos de microcorrientes. También ayuda a reducir la apariencia de celulitis, dejando la piel más suave y firme.",0.2769193649291992,"Un suero corporal conductor diseñado específicamente para dispositivos de microcorriente. También ayuda a reducir la apariencia de celulitis, dejando la piel más suave y firme.",0.23589739203453064
"The world’s 1st professional IPL device for at-home use, with supreme power, ultra-large treatment window, and skin cooling system.","El primer dispositivo profesional de IPL del mundo para uso doméstico, con potencia suprema, ventana de tratamiento ultragrande y sistema de enfriamiento de la piel.",0.458838552236557,"El primer dispositivo profesional de IPL del mundo para uso doméstico, con potencia suprema, ventana de tratamiento ultragrande y sistema de enfriamiento de la piel.",0.458838552236557
"Purifies the scalp, strengthens hair strands, and stimulates the growth of new hair.","Purifica el cuero cabelludo, fortalece los mechones de cabello y estimula el crecimiento de cabello nuevo.",0.6970077157020569,"Purifica el cuero cabelludo, fortalece los cabellos y estimula el crecimiento de nuevos cabellos.",0.7278814911842346
FAQ™ 211,FAQ™ 211,0.7326773405075073,Preguntas Frecuentes™ 211,0.06515954434871674
The ultimate anti-aging solution to target sagging skin and wrinkles.,La solución definitiva antiedad para combatir la flacidez y las arrugas.,0.2939237058162689,La solución antienvejecimiento definitiva para combatir la piel flácida y las arrugas.,0.6699878573417664
FAQ™ 221,FAQ™ 221,0.7466579079627991,Preguntas Frecuentes™ 221,0.13564981520175934
"Eliminates wrinkles & age spots, while improving firmness and elasticity.","Elimina las arrugas y manchas de la edad, al tiempo que mejora la firmeza y elasticidad.",0.6449903845787048,"Elimina arrugas y manchas de la edad, a la vez que mejora la firmeza y elasticidad.",0.6454220414161682
"Safe, painless and non-invasive alternative to facelifts and botox.","Alternativa segura, no invasiva y sin dolor al lifting facial y a los neuromoduladores.",0.5321477055549622,"Seguro, indoloro y no invasivo alternativa a los estiramientos faciales y el Botox.",0.43460655212402344
BEAR™ 2 Bundle,KIT BEAR™ 2,-0.39667001366615295,Paquete BEAR™ 2,-0.36899635195732117
"The only anti-aging device to feature 4 types of microcurrent and Anti-Shock System™, designed to lift and firm the face and neck.","El único dispositivo antiedad con 4 tipos de microcorrientes y Sistema Anti-Shock™, diseñado para tonificar y reafirmar el rostro y el cuello.",0.42865708470344543,"El único dispositivo antienvejecimiento que presenta 4 tipos de microcorriente y el Sistema Anti-Shock™, diseñado para levantar y reafirmar la cara y el cuello.",0.2834813892841339
"Effortless hair removal anytime, anywhere.",Eliminación del vello sin esfuerzo en cualquier momento y lugar.,0.2703907787799835,Eliminación del vello sin esfuerzo en cualquier momento y lugar.,0.2703907787799835
IPL hair removal device,Dispositivo de depilación IPL,0.36780479550361633,Dispositivo de eliminación de pelo IPL,0.4361390173435211
"Exfoliate away scars, age spots, wrinkles & dullness.","Exfolia las cicatrices, manchas de la edad, arrugas y opacidad.",0.39977872371673584,"Exfolia las cicatrices, manchas de la edad, arrugas y opacidad.",0.39977872371673584
"The fastest, safest, and most efficient way to remove blackheads and clear pores.","La forma más rápida, segura y eficiente de eliminar puntos negros y limpiar los poros.",0.6856300234794617,"La forma más rápida, segura y eficiente de eliminar puntos negros y limpiar los poros.",0.6856300234794617
BEAR™ 2 go,BEAR™ 2 go,0.20518986880779266,OSO™ 2 ir,-0.7326041460037231
"Snatched skin anytime, anywhere with this travel-ready microcurrent device.",Piel deslumbrante en cualquier momento y lugar.,-0.6340605616569519,Cásate la piel en cualquier momento y lugar con este dispositivo de microcorrientes listo para viajar.,-0.1898142397403717
BEAR™ 2 eyes & lips Bundle,Kit BEAR™ 2 ojos & labios,0.046753738075494766,BUNDLE de 2 ojos y labios BEAR™,0.0002482868731021881
Precision microcurrent for eye & lip contours,Microcorrientes precisas para contornos de ojos y labios,0.338003009557724,Precisión de microcorriente para contornos del ojo y labios,0.2196444422006607
BEAR™ 2 eyes & lips,BEAR™ 2 ojos & labios Dispositivo rejuvenecedor de microcorrientes,-0.2474820911884308,BEAR™ 2 ojos y labios,0.207881897687912
The best alternative to botox. Firm eye contour. Plump lips. Lift brows. In just 1 week.,La mejor alternativa al botox. Reafirma el contorno de ojos. Repulsa los labios. Levanta las cejas. En tan solo 1 semana.,0.3738735020160675,La mejor alternativa al botox. Contorno de ojos firme. Labios voluminosos. Elevar las cejas. En tan solo 1 semana.,0.45138517022132874
Eliminate stubborn cellulite with ease and get a more sculpted physique.,Elimina la celulitis rebelde con facilidad y obtén una figura más esculpida.,0.4609748125076294,Elimina la celulitis rebelde con facilidad y consigue un físico más esculpido.,0.34654903411865234
Like an iron for your wrinkles. Clinically proven to reduce wrinkles in just 1 week.,Clínicamente probado para reducir las arrugas en sólo 1 semana.,0.2536503076553345,Como un hierro para tus arrugas. Clinicamente probado para reducir las arrugas en tan solo 1 semana.,0.2310706079006195
UFO™ 3 Bundle,PAQUETE UFO™ 3,-0.2977406680583954,Paquete UFO™ 3,-0.09093442559242249
Hyper-Infusion masking with full-spectrum LED therapy,Mascarillas hiperinfusión con terapia LED de espectro completo,-0.054769258946180344,Mascarilla de hiperinfusión con terapia LED de espectro completo,0.09184907376766205
UFO™ 3 LED,UFO™ 3 LED,0.850210964679718,UFO™ 3 LED,0.850210964679718
